"Post Type",id,Title,Content,client,site,user,user_display,device_class,netbios_name,manufacturer,model,service_tag_serial_number,type,asset_id,asset_status,lan_ip,local_admin_username,local_admin_password,local_username,local_password,teamviewer_id,teamviewer_password,ex05_licence,ex05_recovery_key,vpn_server,vpn_domain,bios_password,patch_setting_1,patch_setting_2,patch_setting_3,patch_setting_4,av_installed,AV_Profile_Desktops,patch_installed,3rd_Party_Patching,patch_profile_desktops,msp_backup_schedule,local_speed_vault_unc,days,cpu,storage,ram,os_version,purchase_order_no,purchase_date,warranty_description,warranty_reference,purchase_price,purchase_supplier,warranty_expiry,warrranty_registration,wan_ip,local_speed_vault,guru_backup_schedule,guru_backup_manager,guru_patch_manager,guru_security_manager,guru_remote,agent_type,guru_agent,net_extender_domain,net_extender_vpn_url,cgss_expiry,cgss_subscription,username,admin_url,tpm_chip,_wp_old_slug,archiving,file_and_folder,system_state,exchange,ms_sql,netork_shares,date_purchased,hyper_v,vmware,vdr_select,serial_no,serial_number,asset_date_purchased,password,ex05_license,notes,nmc_agent,av_quick_scan,backup_scores,os_installation,mac_address,screen_saver_password,asset_domain,account_type,encryption_delopyed,ex05_pin,boot_Sectory_lock_password_exo5,server_type,filewault_recovery_key,nmc_license_type,pro_license,el_3rd_party_patching,av_full_scan,ex05_recovery_pin,patch_profile_desktop,ssh_username,whm_admin,ssh_port,ssh_password,av_profile_laptop,patch_profile_laptop,server_purpose,in_a_cluser,ns1,ns2,ns3,ns4,host_name,backup_source,unique_id,_wp_page_template,in_a_cluster,av_profile_laptops,patch_profile_Laptops,filevault_recovery_key
assets,2712,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,Pauls-MacBook-Air.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,default,,,,
assets,2713,"for 1327 with Asset ID:",,1327,1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with-asset-id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,default,,,,
assets,2714,"workstation-mac for 1327 with Asset ID:",,1327,1365,,,workstation-mac,Campfires-Mac-mini.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,default,,,,
assets,2715,"for 1327 with Asset ID:",,1327,1365,1839,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with-asset-id-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,default,,,,
assets,2716,"workstation-mac for 1327 with Asset ID:",,1327,1365,,,workstation-mac,Campfires-Mac-mini.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,default,,,,
assets,2717,"for 1327 with Asset ID:",,1327,1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with-asset-id-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,default,,,,
assets,2718,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,Sians-Campfire-Mac.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,default,,,,
assets,2719,"for 1327 with Asset ID:",,1327,1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with-asset-id-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,default,,,,
assets,2720,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,Pauls-MacBook-Air-4.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,default,,,,
assets,2721,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,Jos-MacBook-Air.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,default,,,,
assets,2722,"workstation-mac for 1327 with Asset ID:",,1327,1365,,,workstation-mac,Pauls-Mac-mini.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-with-asset-id-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,default,,,,
assets,2723,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,Pauls-MacBook-Air-4.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,default,,,,
assets,2724,"laptop-mac for 1327 with Asset ID:",,1327,1365,,,laptop-mac,Pauls-MacBook-Air-6.local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laptop-mac-with-asset-id-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,default,,,,
assets,2725,"workstation-windows for 1327 with Asset ID:",,1327,1365,1825,1825,workstation-windows,CMPWIN10-002,Dell,"Vostro 3559",FBQRFC2,,,Live,,sslocal,@Cmp01#l,Angel,,135143640,@Jester01,,,,,,,,,,,,,,,,,,"Intel(R) Core(TM) i7-6500U CPU @ 2.50GHz","931.51 GB",8192,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,workstation-windows-with-asset-id-86,,,,,,,,,,,,,,,,,Y,,,"Jun 11, 2018",,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,367,default,,,,
assets,2726,"laptop-windows for 1327 with Asset ID:",,1327,1365,1825,1825,laptop-windows,CMPWIN10-001,Dell,"Precision Tower 3420",388W1H2,,,Live,,sslocal,@Cmp01#l,Angel,,183799477,Jester01,,,,,,,,,,,,,,,,,,,,16384,"Windows 10 Pro",,,,,,,,,,,,,,,,Proffessional,,,,,,,,,laptop-windows-with-asset-id-37,,,,,,,,,,,,,,,,,Y,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,368,default,,,,
assets,2727,"storage for 1327 with Asset ID:",,1327,1365,1839,1839,storage,,Synology,,,,,Live,,,,admin,@Jester01#ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,storage-with-asset-id-7,,,,,,,,,,,,,,,,,,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,369,default,,,,
assets,2728,"access-point for 1327 with Asset ID:",,1327,1365,1839,1839,access-point,"AP1 - Creative",Openmesh,,,,,Live,192.168.1.135,,,"SSID = Campfire Guest
 SSID = Campfire Secure","Burnburn
 Reboot2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,,,access-point-with-asset-id-16,,,,,,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,default,,,,
assets,2729,"access-point for 1327 with Asset ID:",,1327,1365,1839,1839,access-point,"AP2 - Client Services",Openmesh,,,,,Live,192.168.1.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,,,access-point-with-asset-id-17,,,,,,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,default,,,,
assets,2730,"printer for 1327 with Asset ID:",,1327,1365,1839,1839,printer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,default,,,,
assets,2731,"printer for 1327 with Asset ID:",,1327,1365,1839,1839,printer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,default,,,,
assets,2732,"printer for 1327 with Asset ID:",,1327,1365,1839,1839,printer,,,,,,,Live,192.168.1.23,,,Administrator,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,printer-with-asset-id-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,default,,,,
assets,2733,"switch for 1327 with Asset ID:",,1327,1365,1839,1839,switch,,,,,,,Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,switch-with-asset-id-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,default,,,,
assets,2734,"firewall for 1327 with Asset ID:",,1327,1365,1839,1839,firewall,18B1695CE86C,Dell,Sonicwall,,,,Live,,admin,@Jester01#a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.120.217.82,,,,,,,,,,,#########,Yes,,,,firewall-with-asset-id-13,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,default,,,,
assets,2735,"storage for 1327 with Asset ID:",,1327,1365,1839,1839,storage,,Synology,,,,,Live,https://portal.weareselect.uk/23,,,admin,@Jester01#a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,storage-with-asset-id-258,,,,,,,,,,,,,,,,,,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,377,default,,,,
assets,2736,"storage for 1327 with Asset ID:",,1327,1365,1839,1839,storage,,Synology,,,,,Live,192.168.66.39,,,admin,@Jester01#a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,storage-with-asset-id-259,,,,,,,,,,,,,,,,,,,,,,,Local,"Local Device Account",,,,,,,,,,,,,,,,,,,,,,,,,,378,default,,,,
assets,3060,"printer for 1346 with Asset ID: NA",,1346,1383,,,printer,NA,Brother,MFC-L8650CDW,NA,,NA,Active,172.16.55.1,,poseidon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,default,,,,
assets,3299,"laptop-mac for 1346 with Asset ID: N/A",,1346,1383,3297,3297,laptop-mac,"Laura MacBook pro","Apple Computer, Inc.","MacBookPro8,1",C02H5095DV16,,N/A,Active,,oomph,poseidon,,U33ell~~,"497 004 233",,,,,,,,,,,,,,,,,,,"2.4ghz i5","500GB Sata",8GB,"Yosemite 10.10.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,default,,,,
assets,3303,"laptop-windows for 1348 with Asset ID: N/A",,1348,1385,3301,3301,laptop-windows,N/A,Dell,N/A,N/A,,N/A,Active,,,,Robert,Oscardog1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,default,,,,
assets,3305,"workstation-mac for 1346 with Asset ID: na",,1346,1383,1913,1913,workstation-mac,"Nikki - Imac","Apple Computer inc","iMac9,1 (Early 2009)",W8903C650TF,,na,Active,172.16.55.44,,,,,,,,,,,,,,,,,,,,,,,,"Intel Core 2 Duo",,"8GB DDR 3","Yosemite 10.11.5",,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-for-1346-with-asset-id-na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,default,,,,
assets,3309,"server for 34 with Asset ID: n/a",,34,1247,1964,1964,server,pluto.weareselect.uk,None,None,None,,n/a,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CLOUDLINUX 7.5 kvm",,,,,,,,,212.48.71.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,root,https://portal.weareselect.uk/24,22,ymEX:m=wee9TY&,,,,,,,,,,,383,default,,,,
assets,3311,"laptop-windows for 1359 with Asset ID: 409",,1359,1363,1926,1926,laptop-windows,READWIN10-014,HP,"G6 250",CND8155CK1,,409,Active,N/A,sslocal,@Read01#l,Vicky,Fudge9184,No,No,No|,No,,,B00k26!,10AM,11PM,12PM,3PM,Yes,,Yes,,,,No,No,"i5-7200U 2.5GHz","256 GB",8GB,"Windows 10 Pro",200718AWR4G,20/07/2018,,,"£543.00 ex VAT",,,,N/A,,No,,,,,,,,,,,,,2|,laptop-windows-for-1359-with-asset-id-0409,,,,,,,,,,,,1WY59EA,,,,,,,,,,,,,,No,,,,,,Yes,,,,,,,,"All Clients Laptops with Firewall","Readathon Patch",,,,,,,,,384,default,,,,
assets,3315,"server for 34 with Asset ID: n/a",,34,1247,1964,1964,server,krypton.weareselect.uk,VPS,VPS,NA,,n/a,Active,46.32.255.168,,,,,,,,,,,,,,,,,,,,,,,,,,,"CLOUDLINUX 7.5 kvm",,,,,,,,,46.32.255.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virtual,,,,,,,,root,https://portal.weareselect.uk/25,22,6cCGbq3dnfHd,,,Web,Yes,ns1.weareselect.uk,ns2.weareselect.uk,ns2.weareselect.uk,ns4.weareselect.uk,krypton.weareselect.uk,,385,default,,,,
assets,3861,"workstation-windows for 34 with Asset ID: 209",,34,1247,1961,1961,workstation-windows,WASWIN10-001,"Hewlett Packard","HP Pro 3500 Series",CZC242D3W1,,209,Active,N/A,ssadmin,@Was01#l,,,N/A,N/A,N/A|,N/A,N/A,,,"10:00 am","11:00 am","12:00 pm","1:00 pm",Yes,,Yes,,,,N/A,N/A,"Intel Pentium CPU G645 @ 2.90GHz","256GB SSD","4GB DDR3","Windows 10 Pro",N/A,N/A,,,N/A,,,,N/A,,N/A,,,,,,,,,,,,,,workstation-windows-for-34-with-asset-id-0209,,,,,,,,,,,,CZC242D3W1,,,,,,,,,,,,,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,386,default,,,,
assets,3885,"workstation-windows for 1351 with Asset ID: 262",,1351,1388,1954,1954,workstation-windows,STSWIN10-002,Dell,"OptiPlex 5040",5PZHRH2,,262,Active,N/A,sslocal,@Jester01#l,Lee,Christina0936,N/A,N/A,N/A|,N/A,N/A,,N/A,"12:00 am","1:00 am","2:00 am","3:00 am",Yes,,Yes,,,,No,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday","Intel Core i5-6500 CPU @ 3.20GHz","128GB SSD","4GB DDR4","Windows 10 Pro",N/A,N/A,,,N/A,,,,N/A,,,,,,,,,,,,,,,,workstation-windows-for-1351-with-asset-id-0262,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,Pro,Yes,,,Yes,,,,,,,,,,,,,,"a:1:{i:0;s:12:""system_state"";}",387,default,,,,
assets,3893,"laptop-mac for 1331 with Asset ID: N/A",,1331,1369,1806,1806,laptop-mac,"Nathans MacBook",Apple,"MacBook Pro 2018",N/A,,N/A,Active,N/A,sslocal,@Adi01#l,,,,,,,,,Adroit1932,,,,,,,,,,,,,"Intel Core i7 @ 2.7 GHz","512GB SSD","16GB DDR4","macOS High Sierra",,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,C02X36RSJHD3,,,,,,,,,,,,,,,,,W53Q-EAFA-XPXY-UOG2-NHRU-YNNN,,,,,,,,,,,,,,,,,,,,,388,default,,,,
assets,3915,"workstation-windows for 1359 with Asset ID: 220",,1359,1363,3913,3913,workstation-windows,READWIN10-015,HP,"Pro 3500 series",N/A,,220,Active,N/A,sslocal,@Read01#l,ReadforGood,Reading26!,N/A,N/A,N/A|,N/A,N/A,,No,"10:00 am","11:00 am","12:00 pm","3:00 pm",Yes,,Yes,,,,N/A,N/A,"Intel Pentium G645 @ 2.90GHz","467GB HDD","4GB DDR3","Windows 10 Pro","Old DMS machine, re-purposed",N/A,,,N/A,,,,N/A,,N/A,,,,,,,,,,,,,,workstation-windows-for-1359-with-asset-id-0220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Yes,,,,,,,,,,,,,,,389,default,,,,
assets,3923,"laptop-windows for 1351 with Asset ID: 411",,1351,1388,1954,1954,laptop-windows,OPEXWIN10-001,Dell,"Latitude 5490",9C0T0N2,,411,Active,N/A,sslocal,@Opex01#l,"Lee Hallett",Christina0936,No,No,No|,639133-121330-009339-421113-596475-136851-415514-176418,,,No,"12:00 am","1:00 am","2:00 am","3:00 am",Yes,,Yes,,,,No,No,"Intel Core i5-8250U CPU @ 1.60GHz","238.47 GB M.2 Drive","8 GB DDR4","Windows 10 Pro",01082018ETOP,02/08/2018,,,"699 Ex Vat",,,,N/A,,No,,,,,,,,,,,,,2|,laptop-windows-for-1351-with-asset-id-0411,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,Pro,No,,,,,,,,Yes,Yes,,,,,,,,,390,default,,,,
assets,3931,"workstation-mac for 1327 with Asset ID: 436",,1327,1365,1823,1823,workstation-mac,0436-macbook-pro,Apple,A1419,DGKRQ04CGG7J,,436,Active,,sslocal,@Jester01#a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-for-1327-with-asset-id-0436,,,,,,,,,,,,DGKRQ04CGG7J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,default,,,,
assets,3938,"server for 34 with Asset ID: 8",,34,1247,1964,1964,server,WAS2K16-HOST01,Dell,"Poweredge R730XD",5Z50VB2,,8,Active,192.168.66.15,Administrator,@Was01#l,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,"Windows Server 2016 Standard",270718AWWAS,31/07/2018,,,"£3,250",,,,,,,,,,,,,,,,,,,,server-for-34-with-asset-id-0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical,,,,,,,,,,,,,,,,,,,,,,392,default,,,,
assets,4100,"laptop-windows for 1342 with Asset ID: N/A",,1342,1380,1897,1897,laptop-windows,LizCornwell-PC,Dell,"XPS13 9333",CRGNY22,,N/A,Active,N/,sslocal,@Lca01#l,"Liz Cornwell",N/A,N/A,N/A,N/A|,N/A,,,,,,,,,,,,,,,,"Intel Core i7-4650U CPU @ 1.70GHz","512 SSD","8GB DDR3","Windows 10 Pro",N/A,N/A,N/A,,N/A,,"Nov 01, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,393,default,,,,
assets,4108,"workstation-windows for 1351 with Asset ID: N/A",,1351,4106,1954,1954,workstation-windows,DESKTOP_DUHN0KB,HP,24-a205na,00330-80006-73200-AA305,,N/A,Active,,,,Hallett,spratti007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pro,,,,,,,,,,,,,,,,,,,394,default,,,,
assets,4120,"storage for 1346 with Asset ID: N/A",,1346,1383,1912,1912,storage,THOR,Synology,DS411J,N/A,,N/A,Active,,admin,poseidon,,,,,,,,,,,,,,,,,,,,,,,,,"DSM 3.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,default,,,,
assets,4125,"server for 1326 with Asset ID:",,1326,1379,1893,1893,windows-workstation,KUBEWIN10-005,"Hyper V","VIRTUAL MACHINE",2847-6070-1678-3194-6302-3808-80,,,Active,192.168.66.5,sslocal,@Kube01#l,Cryotouch,#Cryo01L,,,,,,,,"17:00 DAILY","IMMEDIATE DAILY","18:00 DAILY",MANUAL,YES,,YES,,,,,,,,,"Microsoft Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,,workstation-mac-for-1326-with-asset-id-n-a,,,,,,,,,,,,00330-80000-00000-AA200,,,,,,,,,,,,,,,,Virtual,,,Pro,"TO INSTALL",,,,,,,,,,,,,,,,,,396,default,,,,
assets,4215,"server for 1336 with Asset ID: N/A",,1336,1374,1880,1880,server,192.168.0.23,,,,,N/A,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,,,,,,,,397,default,,,,
assets,4217,"peripheral for 1352 with Asset ID: Pauls CCTV Home",,1352,1389,1986,1986,peripheral,"Pauls CCTV Home","Digi Guard",N/A,N/A,,"Pauls CCTV Home",Active,https://portal.weareselect.uk/26,Rob,Broadacre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,default,,,,
assets,4219,"peripheral for 1352 with asset ID: TMS Work CCTV",,1352,1389,1986,1986,peripheral,"TMS Work CCTV",N/A,N/A,N/A,Asset,"TMS Work CCTV",Active,"http:\\cctv.thamesdown.co.uk:8889\",admin,00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
assets,4233,"laptop-mac for 1327 with Asset ID: 451",,1327,1365,1836,1836,laptop-mac,0451-clare-povey-macbook-air,"Apple Inc","Macbook Air",na,,451,Active,,sslocal,@Cmp01#l,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/2018,"3 yrs RTB",,,,,,,,,,,,,,,,,,,,,,laptop-mac-for-1327-with-asset-id-0451,,,,,,,,,,,,FVHX4R4JJ1WK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,default,,,,
assets,4265,"laptop-windows for 1351 with Asset ID: N/A",,1351,4106,4395,4395,laptop-windows,NATWIN10-001,HP,Pavilion,5CD3526XWM,,N/A,Active,,sslocal,@Nat01#l,Collette,LEESHome,N/A,N/A,N/A|,N/A,,,,,,,,,,,,,,No,,"AMD A8-4555M APU with Radeon","1TB SATA Drive","8 GB","Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,1.2|,,,,,,,,,,,,,5CD3526XWM,,,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,400,default,,,,
assets,4275,"laptop-windows for 34 with Asset ID: 666",,34,1247,1963,1963,laptop-windows,WASWIN10-003,Dell,"Latitude 5490",5B4KNQ2,,666,Active,,sslocal,@Was01#l,N/A,N/A,N/A,N/A,N/A|,N/A,,,N/A,"10:00 am","11:00 am","12:00 pm","4:00 pm",Yes,,Yes,,,,No,No,"Intel Core i5-8350U CPU @ 1.70GHz","256GB M.2 SSD","8 GB DDR4","Windows 10 Pro",,06/09/2018,"3 Years Next Business Day",,£699,,06/09/2021,,,,No,,,,,,,,,,,,,2|,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,Yes,,,,,,,,Yes,"SS Internal all laptops with firewall",,,,,,,,,401,default,,,,
assets,4281,"workstation-windows for 1335 with Asset ID: 412",,1335,1373,1844,1844,workstation-windows,CKWIN10-004,Dell,"OptiPlex 7050",5TVC8P2,,412,Active,,sslocal,@Ck01#l,Janet,Twirl1941,N/A,N/A,N/A|,N/A,,,N/A,10AM,11AM,12PM,4PM,Yes,,Yes,,,,No,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",,,,"Windows 10 Pro",AW13092018CK,13/09/2018,"3 YR Next Business Day",,£660,,13/09/2021,,,,6PM,,,,,,,,,,,,,,workstation-windows-for-1335-with-asset-id-0412,,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,N/A,,Pro,No,,N/A,,,,,,,,,,,,,,,"a:1:{i:0;s:12:""system_state"";}",402,default,,,,
assets,4285,"laptop-windows for 1359 with Asset ID: 413",,1359,1363,4283,4283,laptop-windows,READWIN10-016,HP,"250 G6",N/A,,413,Active,,sslocal,@Read01#l,Jane,Rolo9511,,,,,,,B00k26!,,,,,,,,,,,,,,,,"Windows 10 Pro",,,,,,,,,,,,,,,,,,,,,,,,,laptop-windows-for-1359-with-asset-id-0413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,default,,,,
assets,4311,"workstation-windows for 1326 with Asset ID: 415",,1326,1379,,,workstation-windows,KUBEWIN10-006,DELL,"OptiPlex 780",2MVX05J,,415,Active,192.168.86.64,,,,,,,,,,,,"17:00 DAILY","IMMEDIATE DAILY","18:00 DAILY","19:00 DAILY",YES,,YES,,,,,,,,,"Microsoft Windows 10 Home",,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-for-1326-with-asset-id-na,,,,,,,,,,,,00326-03509-32540-AAOEM,,,,,,,,,,,,,,,,,,,Pro,"TO INSTALL",,,,,,,,,,,,,,,,,,404,default,,,,
assets,4313,"workstation-windows for 1326 with Asset ID: 414",,1326,1379,,,workstation-windows,KUBEWIN10-001,DELL,"OptiPlex 380",9MJGP4J,,414,Active,192.168.66.63,,,,,,,,,,,,"17:00 DAILY","IMMEDIATE DAILY","18:00 DAILY","19:00 DAILY",YES,,YES,,,,,,,,,"Microsoft Windows 10 Home",,,,,,,,,,,,,,,,,,,,,,,,,workstation-windows-for-1326-with-asset-id-na-2,,,,,,,,,,,,00326-03518-80584-AAOEM,,,,,,,,,,,,,,,,,,,Pro,"TO INSTALL",,,,,,,,,,,,,,,,,,405,default,,,,
assets,4321,"server for 34 with Asset ID: N/A",,34,1247,1964,1964,server,WAS-NMC-REP,"Windows Hyper-V",N/A,N/A,,N/A,Active,,Administrator,@Was01#l,N/A,N/A,,,,,,,N/A,,,,,,,,,,,,,,,,"Windows server 2016 STD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,default,,,,
assets,4325,"workstation-windows for 34 with Asset ID: N/A",,34,1247,1964,1964,workstation-windows,WAS-NFR,Windows,"Hyper V",N/A,,N/A,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,default,,,,
